"Alameda, California, US",0,0,0.00
"Alpine, California, US",0,0,0.00
"Amador, California, US",0,0,0.00
"Butte, California, US",0,0,0.00
"Calaveras, California, US",0,0,0.00
"Colusa, California, US",0,0,0.00
"Contra Costa, California, US",0,0,0.00
"Del Norte, California, US",0,0,0.00
"El Dorado, California, US",0,0,0.00
"Fresno, California, US",0,0,0.00
"Glenn, California, US",0,0,0.00
"Humboldt, California, US",0,0,0.00
"Imperial, California, US",0,0,0.00
"Inyo, California, US",0,0,0.00
"Kern, California, US",0,0,0.00
"Kings, California, US",0,0,0.00
"Lake, California, US",0,0,0.00
"Lassen, California, US",0,0,0.00
"Los Angeles, California, US",0,0,0.00
"Madera, California, US",0,0,0.00
"Marin, California, US",0,0,0.00
"Mariposa, California, US",0,0,0.00
"Mendocino, California, US",0,0,0.00
"Merced, California, US",0,0,0.00
"Modoc, California, US",0,0,0.00
"Mono, California, US",0,0,0.00
"Monterey, California, US",0,0,0.00
"Napa, California, US",0,0,0.00
"Nevada, California, US",0,0,0.00
"Orange, California, US",0,0,0.00
"Out of CA, California, US",0,0,0.00
"Placer, California, US",0,0,0.00
"Plumas, California, US",0,0,0.00
"Riverside, California, US",0,0,0.00
"Sacramento, California, US",0,0,0.00
"San Benito, California, US",0,0,0.00
"San Bernardino, California, US",0,0,0.00
"San Diego, California, US",0,0,0.00
"San Francisco, California, US",0,0,0.00
"San Joaquin, California, US",0,0,0.00
"San Luis Obispo, California, US",0,0,0.00
"San Mateo, California, US",0,0,0.00
"Santa Barbara, California, US",0,0,0.00
"Santa Clara, California, US",0,0,0.00
"Santa Cruz, California, US",0,0,0.00
"Shasta, California, US",0,0,0.00
"Sierra, California, US",0,0,0.00
"Siskiyou, California, US",0,0,0.00
"Solano, California, US",0,0,0.00
"Sonoma, California, US",0,0,0.00
"Stanislaus, California, US",0,0,0.00
"Sutter, California, US",0,0,0.00
"Tehama, California, US",0,0,0.00
"Trinity, California, US",0,0,0.00
"Tulare, California, US",0,0,0.00
"Tuolumne, California, US",0,0,0.00
"Ventura, California, US",0,0,0.00
"Yolo, California, US",0,0,0.00
"Yuba, California, US",0,0,0.00
