"Middlesex, Massachusetts, US",10,30,200.00
"Suffolk, Massachusetts, US",9,17,88.89
"Norfolk, Massachusetts, US",7,17,142.86
"Berkshire, Massachusetts, US",1,7,600.00
"Worcester, Massachusetts, US",1,1,0.00
"Barnstable, Massachusetts, US",0,0,0.00
"Bristol, Massachusetts, US",0,0,0.00
"Dukes, Massachusetts, US",0,0,0.00
"Dukes and Nantucket,Massachusetts,US",0,0,0.00
"Essex, Massachusetts, US",0,0,0.00
"Franklin, Massachusetts, US",0,0,0.00
"Hampden, Massachusetts, US",0,0,0.00
"Hampshire, Massachusetts, US",0,0,0.00
"Nantucket, Massachusetts, US",0,0,0.00
"Out of MA, Massachusetts, US",0,0,0.00
"Plymouth, Massachusetts, US",0,0,0.00
