"Cobb, Georgia, US",8,15,87.50
"Fulton, Georgia, US",8,13,62.50
"DeKalb, Georgia, US",5,8,60.00
"Bartow, Georgia, US",4,7,75.00
"Fayette, Georgia, US",3,4,33.33
"Floyd, Georgia, US",3,3,0.00
"Gordon, Georgia, US",2,2,0.00
"Gwinnett, Georgia, US",2,2,0.00
"Camden, Georgia, US",1,0,-100.00
"Charlton, Georgia, US",1,1,0.00
"Cherokee, Georgia, US",1,5,400.00
"Coweta, Georgia, US",1,2,100.00
"Lee, Georgia, US",1,1,0.00
"Lowndes, Georgia, US",1,1,0.00
"Polk, Georgia, US",1,1,0.00
"Appling, Georgia, US",0,0,0.00
"Atkinson, Georgia, US",0,0,0.00
"Bacon, Georgia, US",0,0,0.00
"Baker, Georgia, US",0,0,0.00
"Baldwin, Georgia, US",0,0,0.00
"Banks, Georgia, US",0,0,0.00
"Barrow, Georgia, US",0,0,0.00
"Ben Hill, Georgia, US",0,0,0.00
"Berrien, Georgia, US",0,0,0.00
"Bibb, Georgia, US",0,0,0.00
"Bleckley, Georgia, US",0,0,0.00
"Brantley, Georgia, US",0,0,0.00
"Brooks, Georgia, US",0,0,0.00
"Bryan, Georgia, US",0,0,0.00
"Bulloch, Georgia, US",0,0,0.00
"Burke, Georgia, US",0,0,0.00
"Butts, Georgia, US",0,0,0.00
"Calhoun, Georgia, US",0,0,0.00
"Candler, Georgia, US",0,0,0.00
"Carroll, Georgia, US",0,0,0.00
"Catoosa, Georgia, US",0,0,0.00
"Chatham, Georgia, US",0,0,0.00
"Chattahoochee, Georgia, US",0,0,0.00
"Chattooga, Georgia, US",0,0,0.00
"Clarke, Georgia, US",0,0,0.00
"Clay, Georgia, US",0,0,0.00
"Clayton, Georgia, US",0,0,0.00
"Clinch, Georgia, US",0,0,0.00
"Coffee, Georgia, US",0,0,0.00
"Colquitt, Georgia, US",0,0,0.00
"Columbia, Georgia, US",0,0,0.00
"Cook, Georgia, US",0,0,0.00
"Crawford, Georgia, US",0,0,0.00
"Crisp, Georgia, US",0,0,0.00
"Dade, Georgia, US",0,0,0.00
"Dawson, Georgia, US",0,0,0.00
"Decatur, Georgia, US",0,0,0.00
